old_file_name,new_file_name
KUNL130_དྲུག་ཅུ་སྔགས་བོན་བཅའ་ཡིག་དྲང་ཐིག་དགེ་ལེགས་ཀྱི་འོད་སྣང་།.pdf,LMd06645.pdf
KUNL266_གུར་མགོན་ལྷ་བཅུ་གཉིས་མ་ལ་མཆོད་གཏོར་ཕྲིན་བཅོལ།.pdf,LMbfca70.pdf
KUNL193_རྣམ་རྒྱལ་མའི་སྦྱིན་སྲེག་འཆི་མེད་འོད་འབར།.pdf,LMee2cff.pdf
KUNL269_ཐོད་བཅིངས་བཞུགས་པའི་དབུའོ།.pdf,LM454c19.pdf
KUNL364_གུར་ཐང་སྐུའི་འདོད་གསོལ།.doc,LMd1c643.doc
KUNL353_བདུད་འདུལ་མཆོད་རྟེན་ཉམས་གསོ་སྐབས་ཀྱི་འདོད་གསོལ།.pdf,LMbbaaf7.pdf
KUNL257_ཐུབ་པའི་རྒྱལ་ཚབ་དཔལ་ལྡན་ས་སྐྱ་ཞེས་ཡོད་པའི་འཕྲིན་བཅོལ།.pdf,LMb07af9.pdf
KUNL086_ས་སྐྱ་པའི་གདུང་རབས་རིན་པོ་ཆེའི་བྲིས་ཐང་བཞེངས་ཚུལ།.doc,LM889b08.doc
KUNL112_རྡོ་རྗེ་ནག་པོ་ཆེན་པོའི་མདོས་ཟོར་གཙོ་གྱུར་གྱི་མདོས་ཀྱི་རྣམ་གཞག.pdf,LM151097.pdf
KUNL067_དཔལ་རྩེ་གདོང་ཆོས་སྡེ་གསང་ཆེན་སྨྲ་བའི་གླིང་གི་བཅའ་ཡིག.doc,LMa5b721.doc
KUNL318_ཤི་གསོན་གྱི་གདགས་ཡིག.pdf,LM2fe951.pdf
KUNL139_སྒྲུབ་ཐབས་བརྒྱ་རྩ་ནས་བཤད་པའི་སྲུང་བ་ལྔ་གཙོ་རྐྱང་གི་རྗེས་གནང་།.doc,LM731ea8.doc
KUNL195_ཕོ་རྐྱང་དྲག་པོའི་སྦྱིན་སྲེག་གདུག་ཅན་ཟ་བའི་འཇིགས་རུང་མེ་འོད།.pdf,LM456b0d.pdf
KUNL181_དཔལ་ཕྱག་ན་རྡོ་རྗེ་འབྱུང་པོ་འདུལ་བྱེད་ཀྱི་བསྙེན་པ་བྱ་ཚུལ།.pdf,LM7f8939.pdf
KUNL141_རྟེན་བཞེངས་བཟོ་བར་ཉེར་མཁོ་བགེགས་མཐར་བྱེད་ཀྱི་བསྒོམ་བཟླས།.doc,LM8560f4.doc
KUNL245_དཔལ་རྡོ་རྗེ་ཕུར་པའི་དམོད་བསྐུལ་ལོག་འདྲེན་ཚར་གཅོད།.pdf,LMdc1e77.pdf
KUNL207_བཀྲ་ཤིས་ཆོས་སྡེར་མགོན་པོའི་རབ་གནས་སྐབས་ཀྱི་རེག་ཟིག.doc,LM253965.doc
KUNL207_བཀྲ་ཤིས་ཆོས་སྡེར་མགོན་པོའི་རབ་གནས་སྐབས་ཀྱི་རེག་ཟིག.pdf,LM284f6f.pdf
KUNL149_ཞལ་དཀར་པོ་ཚེ་འཕེལ་གྱི་བདག་མདུན་སྒྲུབ་ཚུལ་ཐོ།.pdf,LM02f595.pdf
KUNL090_ཤིང་ཕག་ཟླ་ཚེས་ལ་ཡབ་རྗེ་དམ་པའི་མཆོད་ཐང་རྒྱབ་གཟུངས་འབྲི་ཐོ།.pdf,LM95db98.pdf
KUNL351_ཐར་རྩེ་རྡོ་རྗེ་འཆང་གི་སྨན་སྐུའི་ནངབཞུགས་འདོད་གསོལ།.pdf,LM7398dd.pdf
KUNL218_གཏོར་བསྔོ་དོན་འདུས་མ།.doc,LM11b7a4.doc
KUNL267_འཕྲིན་ལས་བསྐུལ་ཚིག་རེ་སྨོན་ལྷུན་གྲུབ།.pdf,LM7379f2.pdf
KUNL279_གནོད་སྦྱིན་ཙིའུ་དམར་ལ་བསྟེན་པའི་རུ་མཚོན་འཛུགས་ཆོག.doc,LMd4f10d.doc
KUNL010_མི་འཁྲུགས་པའི་དཀྱིལ་འཁོར་གྱི་ཆོ་ག་གཤིན་པོ་རྗེས་འཛིན།.doc,LMa7ac49.doc
KUNL228_རྡོ་རྗེ་ནག་པོ་ཆེན་པོ་གུར་གྱི་མགོན་པོའི་ཐུགས་དམ་བསྐང་བའི་རིམ་པ།.pdf,LMebb5c2.pdf
KUNL360_པད་ཚལ་གྱིས་ཞུས་པའི་འདོད་གསོལ།.doc,LMbc039e.doc
KUNL074_དབུ་མཛད་བྱམས་བསྟན་བར་སྡིངས་རྫོང་ཆུང་ལ་ཕེབས་སྐབས་ཀྱི་སྤྱི་འགྲོའི་ཁྲ་གཞི།.doc,LM9cdd3c.doc
KUNL240_ཙཏུརྨུཁའི་གཏོར་མདོས་ཟུང་འབྲེལ།.doc,LMb42af2.doc
KUNL128_གདུགས་དཀར་ལ་བརྟེན་པའི་རྒྱལ་མཚན་འཛུགས་པའི་ལག་ལེན་གྱི་ཆོ་ག.doc,LM1a0217.doc
KUNL332_དཔལ་རྡོ་རྗེ་ནག་པོ་ཆེན་པོ་ལྷ་བརྒྱད་དཀྱིལ་འཁོར་གྱི་བཀྲ་ཤིས།.doc,LM0ac789.doc
KUNL296_ཀུརུཀུལླེ་སྔོན་མོའི་ཆར་འབེབས་དང་སད་བསྲུང་གི་ཡི་གེ་བཀླག་ཆོག་མ།.pdf,LM0010ba.pdf
KUNL241_འཕྲིན་ལས་ཀྱི་མགོན་པོ་པུཏྲ་མིང་སྲིང་གི་དྲག་པོའི་གཏོར་ཆེན།.doc,LM2e4458.doc
KUNL039_ཀྱེ་རྡོར་བདག་བསྐྱེད་དང་ཁ་རག་མའི་གསོལ་མཆོད།.doc,LM21b976.doc
KUNL271_རྡོ་རྗེ་ནག་པོ་ཆེན་པོ་ལྕམ་དྲལ་གདོང་བཞི་པ་སོགས་ལ་རུ་མཚོན་འཛུགས་ཆོག.doc,LMa31e5d.doc
KUNL097_སྒོ་རུམ་ནང་སོ་སྨུག་ཆུང་བཅས་སུ་སྙན་ཤལ་ཕུལ་བའི་ཞལ་བྱང་།.pdf,LMf69597.pdf
KUNL123_དཔལ་རྡོ་རྗེ་གཞོན་ནུ་དང་གུར་ཞལ་སོགས་ཀྱི་གཏོར་བཟློག.pdf,LM979e85.pdf
KUNL096_ནང་སོ་པུཏྲར་རྡོར་གོང་ཕུལ་བའི་ཞལ་ཡི་གེ།.pdf,LMdb1f77.pdf
KUNL194_གུར་མགོན་ལྷ་བརྒྱད་ཀྱི་དྲག་པོའི་སྦྱིན་སྲེག། .pdf,LM9fe98a.pdf
KUNL094_མཁའ་སྤྱོད་བེའུ་བུམ་བཞེངས་བྱང་།.pdf,LMb2e0d2.pdf
KUNL069_ཆོས་གྲྭ་ཆེན་པོ་ཆོས་འཁོར་ལྷུན་པོའི་བཅའ་ཡིག.doc,LM667d6c.doc
KUNL335_ཁམས་གསུམ་དབང་བྱེད་ལྷ་མཆོག་དང་།.doc,LM0b8ae7.doc
KUNL086_ས་སྐྱ་པའི་གདུང་རབས་རིན་པོ་ཆེའི་བྲིས་ཐང་བཞེངས་ཚུལ།.pdf,LMfc2620.pdf
KUNL061_རྩེ་ཐབ་པ་རྣམས་ནས་བྱ་དགོས་ཀྱི་རྣམ་གཞག.pdf,LM6b5c62.pdf
KUNL252_དཔལ་རྡོ་རྗེ་གཞོན་ནུའི་གཏོར་བཟློག་འབྲིང་པོ་རྡོ་རྗེའི་མེ་དབལ་གྱི་གློག་ཕྲེང་།.doc,LM159983.doc
KUNL065_དམངས་ཐབ་པ་རྣམས་ཀྱིས་བྱ་བ་བྱེད་ཚུལ་གྱི་རྣམ་གཞག.doc,LM52354c.doc
KUNL088_སྒྲུབ་ཐབས་རྒྱ་མཚོའི་ཞལ་ཐང་བྲིས་ཐོ།.pdf,LM14e296.pdf
KUNL327_དཔལ་ཚོགས་ཀྱི་བདག་པོའི་འགབ་འདྲེ་བསེ་གདོང་མནན་ཐབས་ལྕགས་ཀྱི་རི་བོ།.pdf,LMde06c7.pdf
KUNL077_ཆུ་ཡོས་ཟླ་བ་བཞི་ཚེས་བཅུ་ལ་གནང་བའི་ཁྲ།.doc,LMa711ba.doc
KUNL158_འདོད་རྒྱལ་རྗེས་གནང་། .doc,LM855298.doc
KUNL024_བྱད་འགྲོལ་གསེར་ལྡེའི་ཆོག་ཁྲིད།.pdf,LM9c0db5.pdf
KUNL205_དཔལ་ཆེན་རྡོ་རྗེ་ཕུར་པའི་རབ་གནས་བྱིན་རླབས་འདོད་དགུའི་ཆར།.doc,LM7dd9f2.doc
KUNL118_འབྱུང་པོ་འདུལ་བྱེད་དང་ཚོགས་བདག་སྦགས་སྒྲུབ་ཀྱི་མཆོད་བསྐང་།.pdf,LMfdf658.pdf
KUNL225_ལྕམ་དྲལ་ལྷ་བརྒྱད་ཞིང་སྐྱོང་དབང་པོ་འཁོར་བཅས་ལ་མཆོད་གཏོར་འབུལ་བ།.pdf,LMe01c21.pdf
KUNL263_མཧཱཀཱལའི་བསྟོད་པ་བསྟན་སྲུང་དགྱེས་པའི་ལྷའི་རོལ་མོ།.doc,LM362f90.doc
KUNL198_དཔལ་ཚོགས་ཀྱི་བདག་པོའི་ཐབ་གཏེར་གྱི་མན་ངག།.pdf,LM1d3909.pdf
KUNL100_ལྷ་ཆེན་མཁན་གསར་བསྐོས་སྐབས་ཕུན་སུམ་ཚོགས་པའི་བཀྲ་ཤིས་ཀྱི་ཐོ།     .pdf,LMeb37b8.pdf
KUNL215_གཏོར་ཆོག་ཉུང་འདུས།.pdf,LM5a7fe1.pdf
KUNL347_སྐྱེད་ལྷས་རྟག་གཏོར་གྱི་འདོད་གསོལ།.pdf,LM0e0584.pdf
KUNL204_སོ་འབྲང་འཁོར་ལོ་བཅུ་གསུམ་མའི་རབ་གནས་དང་འདོགས་ཚུལ་ཐུན་མིན།.doc,LM705feb.doc
KUNL229_ཚངས་པ་ཞི་དྲག་གི་གསོལ་མཆོད།.pdf,LM74d7c4.pdf
KUNL161_ལྷ་མོ་ཤྲཝཎའི་སྒོ་ནས་རྨི་བརྟག་སྒྲུབ་ཚུལ།.doc,LM1c1809.doc
KUNL251_གནོད་སྦྱིན་ཆེན་པོ་ཙིའུ་དམར་པོ་ལ་ཐུགས་དམ་གནད་བསྐུལ་གྱི་ཚིགས་བཅད།.pdf,LM9602ae.pdf
KUNL114_མགོན་པོའི་མདོས་གཏོར་འཕེན་རྒྱུ།.pdf,LMd1603d.pdf
KUNL260_ཞིང་སྐྱོང་ཙཏུརྨུཁ་ལ་ཕྲིན་བཅོལ་གྱི་ཚིག་ཀཱ་ལི་མཛེས་པའི་ཕྲེང་བ།.pdf,LM5e9ead.pdf
KUNL053_རྣལ་འབྱོར་མའི་བེའུ་བུམ་གྱི་དཀར་ཆག་གདམས་པའི་གནད་ཀུན་གསལ་བར་བྱེད་པའི་ཉི་འོད.doc,LM5f4d34.doc
KUNL120_དམག་ཟོར་མདོས།.doc,LM2ad49e.doc
KUNL361_གཟིམ་འོད་རྗེས་སྒྲུབ་འཇམ་དབྱངས་ཀྱི་འདོད་གསོལ།.pdf,LM303a43.pdf
KUNL007_ཐར་རྩེ་ནམ་མཁའ་དཔལ་བཟང་གི་གྲྭ་ལྔའི་སྒྲུབ་དཀྱིལ་དབང་ཆོག་ལ་དོགས་གཅོད.pdf,LMf02039.pdf
KUNL323_བླ་མ་དགོངས་འདུས་ལས་བཙྭའ་བསྲུང་རྡོ་རྗེ་ཕ་ལམ་གྱི་གསལ།.pdf,LM8033c2.pdf
KUNL150_དཔལ་མགོན་ཞལ་བྲམ་ནག་ཤན་པ་དྲུག་སྐོར་གྱི་བདག་མདུན་རྣམ་གཞག.pdf,LMc371d9.pdf
KUNL020_གཤེད་དམར་ལྷ་ལྔའི་སྒྲུབ་དཀྱིལ་བདག་འཇུག་གི་ཡི་གེ.pdf,LM424a8c.pdf
KUNL118_འབྱུང་པོ་འདུལ་བྱེད་དང་ཚོགས་བདག་སྦགས་སྒྲུབ་ཀྱི་མཆོད་བསྐང་།.doc,LM33d2fb.doc
KUNL167_ཞྭ་ལུ་ལྷུན་ཆོས་ངོར་མཛད་དགེ།.pdf,LM4a538d.pdf
KUNL297_གནས་གསར་རྡོ་རྗེ་འཆང་ལ་འཇིགས་བྱེད་སྐོར་གྱི་བཀའ་འདྲི་ཞུས་ཐོ་དང་དྲིས་ལན།.doc,LMe094f5.doc
KUNL060_གདན་ས་ཆེན་པོའི་བྱ་བ་ལས་ཀྱི་སྣེ་མོར་མངགས་པ་རྣམས་ཀྱི་བཅའ་ཡིག།.doc,LMd683c2.doc
KUNL181_དཔལ་ཕྱག་ན་རྡོ་རྗེ་འབྱུང་པོ་འདུལ་བྱེད་ཀྱི་བསྙེན་པ་བྱ་ཚུལ།.doc,LMef4abb.doc
KUNL015_གསང་འདུས་འཇམ་རྡོར་གྱི་དཀྱིལ་འཁོར་དུ་སློབ་མ་འཇུག་པའི་མཚམས་སྦྱོར།.doc,LM6c5f28.doc
KUNL305_རྗེ་བཙུན་རྡོ་རྗེ་རྣལ་འབྱོར་མའི་ཚོགས་མཆོད་ཟབ་དོན་སྙིང་ཁུ།.doc,LM5351e4.doc
KUNL082_རྣ་རབ་ཀློང་རྩ་ལྷོ་པས་ཞུས་པའི་སྤྲིངས་ཡིག.pdf,LMea5192.pdf
KUNL331_ཇག་ཆིངས་ར་རུ་མའི་གསལ་བྱེད།.pdf,LM944823.pdf
KUNL313_བསམ་ཡས་རབ་བྱུང་གྲྭ་ཚང་པར་ཕུར་འཆམས་ལ་སྐྱོན་འདོན་གནང་བ།.pdf,LMe90208.pdf
KUNL191_རྡོ་རྗེ་རྣམ་པར་འཇོམས་པ་བ་རི་ལུགས་ཀྱི་ཞི་བའི་སྦྱིན་སྲེག.pdf,LM3b8826.pdf
KUNL197_རྗེ་བཙུན་རིག་བྱེད་ལྷ་མོའི་སྦྱིན་སྲེག།.pdf,LMb58c4e.pdf
KUNL192_དཔལ་རྡོ་རྗེ་རྣམ་པར་འཇོམས་པ་བིརྺ་པའི་ལུགས་ཀྱི་ཞི་བའི་སྦྱིན་སྲེག.pdf,LM4feaf0.pdf
KUNL127_དགེ་འདུན་པ་རྣམས་ལ་སྐྱབས་འཇུག་ཞུ་ཡིག.doc,LM8e8bdf.doc
KUNL197_རྗེ་བཙུན་རིག་བྱེད་ལྷ་མོའི་སྦྱིན་སྲེག།.doc,LM5311ac.doc
KUNL261_སྡེ་དགེའི་གདུང་རབས་མྱུར་བྱོན་ཕྲིན་བཅོལ།.pdf,LM4cb6e4.pdf
KUNL269_ཐོད་བཅིངས་བཞུགས་པའི་དབུའོ།.doc,LM0f05b0.doc
KUNL152_ཕག་དཀར་ཤེས་རབ་གསལ་བྱེད་ཀྱི་ཉམས་ལེན།.pdf,LMaa52ee.pdf
KUNL223_སྟོབས་འཕྲོག་དབང་པོའི་གཏོར་བསྔོ་བསྐང་བ་རབ་ཟབ་དོན་ཚང་།.pdf,LM2eec9e.pdf
KUNL309_ས་སྐྱ་དཀོར་དཔོན་པར་ཉེ་བར་མཁོ་བའི་ཡི་གེ་འགྲོ་དོན་བཟང་པོ།.pdf,LMf5c52a.pdf
KUNL198_དཔལ་ཚོགས་ཀྱི་བདག་པོའི་ཐབ་གཏེར་གྱི་མན་ངག།.doc,LMfb6a05.doc
KUNL237_འོན་རྒྱལ་སྲས་རིན་པོ་ཆེའི་ངོར་མཛད་དམ་ཚིག་བསྐང་གསོའི་རེག་ཟིག.doc,LMc5c0ee.doc
KUNL144_རིག་བྱེད་མའི་རྗེས་གནང་ཐུན་མོང་དང་ཐུན་མོང་མ་ཡིན་པའི་རྣམ་གཞག.pdf,LM58c388.pdf
KUNL346_ཙིའུ་དམར་རྒྱལ་གསོལ་འཁྲུལ་བྲལ་ཞལ་བཟང་།.pdf,LMca3b94.pdf
KUNL354_སྦུས་སྐྱེད་རྟེན་གྱི་འདོད་གསོལ།.doc,LMdc89ee.doc
KUNL202_རབ་གནས་འབྲིང་པོའི་ཆོ་ག་འཁོར་ལོ་བདེ་མཆོག་ལ་སྦྱར་བ།.pdf,LM80d431.pdf
KUNL310_མགོན་དཀར་དམག་ཟོར་བསངས་མཆོད།.doc,LM79d34d.doc
KUNL336_དཔལ་རྡོ་རྗེ་ཕུར་པའི་བསྙེན་སྒྲུབ་གསལ་བྱེད་བདུད་རྩིའི་འོད་ཅན།.doc,LM1236e7.doc
KUNL209_དཔལ་ཆེན་ཡང་དག་གི་ཐིག་ཚོན་བྱིན་རླབས་སྔགས་འཆང་དགོངས་གསལ།.doc,LM0838d9.doc
KUNL032_ཚེ་དབང་མདའ་འཕེལ་མ།.doc,LM0bb156.doc
KUNL094_མཁའ་སྤྱོད་བེའུ་བུམ་བཞེངས་བྱང་།.doc,LMd3e758.doc
KUNL178_འཇིགས་བྱེད་ཀྱི་བསྙེན་པའི་རྣམ་བཞག་བོགས་འབྱིན་སྦྱིན་སྲེག་དང་བཅས་པ།.doc,LM6d6278.doc
KUNL005_གཟུངས་གྲྭ་ལྔའི་མངོན་དཀྱིལ་ནག་འགྲོས་མ།.pdf,LM9ed823.pdf
KUNL030_ཤ་བརྒྱ་ཟན་བརྒྱའི་གླུད་གཞུང་སྲིད་ཞི་སྦྱིན་མཆོད།.pdf,LM4c080c.pdf
KUNL163_བླ་མ་དམ་པ་ཀུན་དགའ་བློ་གྲོས་དང་འཇམ་དབྱངས་དམར་སེར་སྦགས་སྒྲུབ།.pdf,LM988001.pdf
KUNL256_རབ་འབྱམས་རྒྱལ་བའི་མཐུ་སྟོབས་གཅིག་བསྡུས་སྐུ།.pdf,LM983f88.pdf
KUNL084_ཁའུ་སྨན་ཆབ་ཀྱི་གཞི་བདག་སྤྱི་ལ་སྤྲིངས་ཡིག.doc,LMa94725.doc
KUNL123_དཔལ་རྡོ་རྗེ་གཞོན་ནུ་དང་གུར་ཞལ་སོགས་ཀྱི་གཏོར་བཟློག.doc,LMab8174.doc
KUNL111_ཕུར་སྒྲུབ་སློབ་དཔོན་གྱི་བྱེད་སྒོ་ཟུར་འདེབས།.doc,LMf19b58.doc
KUNL164_རྗེ་བཙུན་གྲགས་པ་རྒྱལ་མཚན་གྱི་བླ་མའི་རྣལ་འབྱོར་ཉམས་སུ་ལེན་ཚུལ།.doc,LM89657c.doc
KUNL293_བསམ་ཡས་ཕོ་ལྷ་སྐྱ་སེར་གསོལ་མཆོད།.pdf,LMe435e4.pdf
KUNL173_འཕགས་མ་འོད་ཟེར་ཅན་མའི་སྦྱིན་སྲེག་གི་ཆོ་ག.doc,LMd0999e.doc
KUNL278_གནོད་སྦྱིན་དྲེགས་པ་ལྕམ་དྲལ་གྱི་ཐུག་ཆོག་གཏུམ་དྲག་འོད་འབར།.pdf,LMe198f9.pdf
KUNL345_དཔལ་ལྡན་དམག་ཟོར་རྒྱལ་མོའི་མདོས་བསྐང་རྒྱས་པའི་ངག་འདོན།.pdf,LM84ca8d.pdf
KUNL259_དཔལ་ལྡན་ལྷ་མོ་རྡོ་རྗེ་རབ་བརྟན་མ་ལ་བསྟོད་ཅིང་འཕྲིན་ལས་བཅོལ་བ།.pdf,LMf7d795.pdf
KUNL373_གནས་གསར་བའི་རྣམ་ཐར.pdf,LMd70f70.pdf
KUNL129_ཚེས་མཆོད་ཆེན་མོ་སོགསཀྱི་ཆོས་སྤྱོད་གཏོང་དེབ།.doc,LM53f95b.doc
KUNL057_སྡེ་དགེ་ཆོས་རྒྱལ་རིན་ཆེན་གྱི་ཐུགས་དམ་དད་རྟེན་ཐང་སྐུ་བཅུ་བདུན་གྱི་དཀར་ཆག.pdf,LM7091bb.pdf
KUNL058_ཆོས་གྲྭ་ཆེན་པོ་གསང་སྔགས་བདེ་ཆེན་གླིང་གི་བཅའ་ཡིག.doc,LMb9d812.doc
KUNL358_འོན་རྒོད་དུ་སོང་བའི་སྐུ་རྣམས་ཀྱི་འདོད་གསོལ།.pdf,LM5e93a6.pdf
KUNL331_ཇག་ཆིངས་ར་རུ་མའི་གསལ་བྱེད།.doc,LM4b6935.doc
KUNL154_བཅུ་གཅིག་ཞལ་ལྷ་ལྔའི་རྗེས་གནང་གོ་བདེ་དོན་ཚང་། .doc,LMf189ad.doc
KUNL137_གཙུག་ཏོར་འབར་བའི་རྗེས་གནང་།.pdf,LMc3c3e9.pdf
KUNL012_ནག་པོ་ལུགས་ཀྱི་བདེ་མཆོག་སྒྲུབ་ཐབས་འབྲིང་པོ་ཉམས་སུ་ལེན་ཚུལ།.pdf,LMc0594f.pdf
KUNL076_བར་སྡིངས་རྫོང་ཆུང་དཔོན་སློབ་བྱམས་པར་གནང་བའི་སྤྱི་འགྲོ།.pdf,LM117ecd.pdf
KUNL295_གཏེར་སྟོན་རྡོ་རྗེ་གླིང་པའི་གཏེར་མ་ལྷ་མོ་བུ་རྫི་མའི་མདོས་གཞུང་ངག་འདོན།.doc,LMb9fec9.doc
KUNL066_མགོ་ཟླའི་བཀའ་འགྱུར་བཅའ་ཚོ།.pdf,LM64c91d.pdf
KUNL201_གཙུག་ཏོར་རྣམ་རྒྱལ་གྱི་རབ་གནས་འཆི་མེད་བདུད་རྩིའི་ཆུ་རྒྱུན།.pdf,LMe5b907.pdf
KUNL043_མིག་འབྱེད་ཀྱི་གདམས་པ་མ་རིག་ལིང་ཐོག་སེལ་བའི་གསེར་ཐུར།.doc,LM0eccef.doc
KUNL230_དཔལ་རྟ་མགྲིན་དང་ཙིའུ་དམར་པོ་ཟུང་འབྲེལ་མཆོད་ཕྲེང་།.doc,LM464cbd.doc
KUNL273_གུར་མགོན་ལྕམ་དྲལ་ལྷ་བརྒྱད་འཁོར་དང་བཅས་པའི་རུ་མཚོན་འཛུགས་ཆོག.doc,LM99e1bf.doc
KUNL033_གསང་འདུས་མི་བསྐྱོད་རྡོ་རྗེ་འཕགས་ལུགས་ཀྱིས་རང་གཞན་ལ་ཚོགས་གཉིས་སྤེལ་ཐབས།.doc,LMac3689.doc
KUNL056_བཞི་ཐོག་མགོན་ཁང་ཆེན་མོ་གསར་དུ་བཞེངས་པའི་དཀར་ཆག.pdf,LM2f3088.pdf
KUNL233_རྣམ་སྲས་མདུང་དམར་ཅན་གྱི་བསྐང་ཆོག.pdf,LMfdf3b7.pdf
KUNL154_བཅུ་གཅིག་ཞལ་ལྷ་ལྔའི་རྗེས་གནང་གོ་བདེ་དོན་ཚང་། .pdf,LM18ac2e.pdf
KUNl049_སྒྲོལ་དཀར་ཚེ་ཁྲིད་ཀྱི་ཉམས་ལེན་སྙིང་པོ་བསྡུས་པའི་གསལ་བྱེད།.pdf,LM3d47ae.pdf
KUNL016_དཔལ་རྡོ་རྗེ་འཇིགས་བྱེད་རོ་ལངས་བརྒྱད་སྐོར་གྱི་སྒྲུབ་དཀྱིལ།.pdf,LM03b02b.pdf
KUNL365_སྐུ་གསུང་ཐུགས་རྟེན་གྱི་གཟུངས་གཞུག་འདོད་གསོལ།.doc,LMad8317.doc
KUNL294_རྨེ་བརྩེགས་ལྗང་དུད་ལ་བསྟེན་པའི་གྲིབ་གླུད་རྫོང་ཆོག.doc,LMe10923.doc
KUNL234_ལེགས་ལྡན་རྒྱལ་མོའི་མཆོད་ཕྲེང་།.pdf,LMf02cb9.pdf
KUNL344_དཔལ་ལྡན་ལྷ་མོ་འདོད་ཁམས་དབང་ཕྱུག་མའི་མདོས་བསྐང་།.doc,LMf2ef9f.doc
KUNl049_སྒྲོལ་དཀར་ཚེ་ཁྲིད་ཀྱི་ཉམས་ལེན་སྙིང་པོ་བསྡུས་པའི་གསལ་བྱེད།.doc,LM6990fe.doc
KUNL131_ཕྱག་ན་རྡོ་རྗེ་འཆི་བདག་འཇོམས་པའི་བདག་བསྐྱེད་འཆི་མེད་སྙིང་པོ། .pdf,LM7102fd.pdf
KUNL005_གཟུངས་གྲྭ་ལྔའི་མངོན་དཀྱིལ་ནག་འགྲོས་མ།.doc,LMe02e7e.doc
KUNL223_སྟོབས་འཕྲོག་དབང་པོའི་གཏོར་བསྔོ་བསྐང་བ་རབ་ཟབ་དོན་ཚང་།.doc,LMd38717.doc
KUNL322_ཐུགས་སྒྲུབ་སད་བསྲུང་ལེ་ཚན་གྱིགསལ་བྱེད་ནོར་འཛིན་དྲོད་འབེབས།.doc,LMb090bd.doc
KUNL035_རྡོ་རྗེ་གུར་ལས་གསུངས་པའི་མཁའ་འགྲོ་ལྔ་རིགས་བསྡུས་པའི་སྒྲུབ་དཀྱིལ།.pdf,LMb60868.pdf
KUNL275_སྟོབས་འཕྲོག་དབང་པོ་འཁོར་བཅས་ལ་གཏང་རག་མངའ་གསོལ་གྱི་ཚིགས་བཅད།.pdf,LM1d1b42.pdf
KUNL261_སྡེ་དགེའི་གདུང་རབས་མྱུར་བྱོན་ཕྲིན་བཅོལ།.doc,LM49d1ea.doc
KUNL236_སྟོབས་འཕྲོག་དབང་པོའི་བསྐང་བཤགས་མདོར་བསྡུས།.pdf,LM8bf08f.pdf
KUNL012_ནག་པོ་ལུགས་ཀྱི་བདེ་མཆོག་སྒྲུབ་ཐབས་འབྲིང་པོ་ཉམས་སུ་ལེན་ཚུལ།.doc,LM3de33d.doc
KUNL172_བདེ་མཆོག་རྡོ་རྗེ་མཁའ་འགྲོ་ལས་གསུངས་པའི་ཡི་གེ་བརྒྱ་པའི་ཁྲུས་དང་སྦྱིན་སྲེག.pdf,LMca568e.pdf
KUNL142_ཚེ་དཔག་མེད་ཛེཏཱརིའི་ལུགས་ཀྱི་བསྒོམ་བཟླས།.pdf,LM957b13.pdf
KUNL274_དཔལ་རྡོ་རྗེ་ནག་པོ་ཆེན་པོ་ལ་རུ་མཚོན་འཛུགས་པའི་ཡི་གེ །.pdf,LM642c4a.pdf
KUNL108_ཕྱྭ་ཕྲིན་ནོར་བུའི་ཆོག་རྒྱལ་ས་ལུགས་ལྟར་གཏོང་ཚུལ།.doc,LM1cd8ca.doc
KUNL249_མགོན་པོ་དྲུག་ཅུ་པའི་སྐབས་སུ་ཉེ་བར་མཁོ་བའི་སྔགས་རྣམས།.doc,LM83aa16.doc
KUNL355_བཀའ་བློན་ཐོན་པའི་ངོར་གནང་བ་དང་མདའ་དཔོན་ཕུ་ལུང་པའི་ངོར་མཛད་པ།.pdf,LM2d6be2.pdf
KUNL116_དཔལ་རྡོ་རྗེ་གཞོན་ནུའི་བྱིན་འབེབས་ཀྱི་རོལ་ཡིག.pdf,LM8c2a13.pdf
KUNL029_ས་སྐྱའི་གཞི་ཐོག་ཕོ་བྲང་གི་མགོན་ཁང་དུ་གཏོར་འཛུགས་འདོན་ཁྲིད།.doc,LM368935.doc
KUNL268_ཙིའུ་དམར་པོའི་སྐུ་རྟེན་པར་རྟེན་འབྲེལ་སྐུ་ཆས་སོགས་ཕུལ་བའི་ཕྲིན་བསྐུལ།.pdf,LM71673d.pdf
KUNL236_སྟོབས་འཕྲོག་དབང་པོའི་བསྐང་བཤགས་མདོར་བསྡུས།.doc,LMd5d8fa.doc
KUNL301_ས་སྐྱའི་མངའ་འབངས་ཕོ་མོ་ཀུན་གྱི་ཚེ་བསོད་ལུས་སྟོབས་ལང་ཚོ་སོགས།.pdf,LM094f9e.pdf
KUNL216_དུར་ཁྲོད་བདག་པོའི་གཏོར་བསྔོ།.pdf,LM36b8c2.pdf
KUNL113_ཞལ་བཞི་པའི་གཏོར་སྐྱོང་དམ་ཚིག་བསྐང་གསོར་ཉེ་བར་མཁོ་བའི་ཟིན་བྲིས།.doc,LMa7b1ad.doc
KUNL206_ཀྱེ་རྡོར་སོགས་ལ་སྦྱར་བའི་རབ་གནས་རྒྱས་པའི་ཟིན་བྲིས།.pdf,LMe90136.pdf
